signature	signatureType	outcome	model	study	Primary	Sequencing	N	Effect_size	SE	95CI_low	95CI_high	Pval
T_cell_inflamed	Signature	PFS	COX	Jung	Lung	TPM	26	-1.1	0.46	-1.99	-0.2	0.0162914334994695
T_cell_inflamed	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.48	0.24	-0.95	-0.02	0.0419797978200444
T_cell_inflamed	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.04	0.87	-1.74	1.65	0.961750438922089
T_cell_inflamed	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.11	0.51	-1.11	0.88	0.821674381852241
T_cell_inflamed	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.7	0.44	-1.57	0.17	0.1160666839521
T_cell_inflamed	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.25	0.41	-1.05	0.55	0.537750160718225
T_cell_inflamed	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	-0.51	0.9	-2.35	1.25	0.573847443687436
T_cell_inflamed	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-1.94	0.96	-4.01	-0.17	0.0432806332134977
T_cell_inflamed	Signature	Response	Log_regression	Gide	Melanoma	TPM	52	-2.07	0.63	-3.42	-0.9	0.00111130130183514
T_cell_inflamed	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	0.16	0.83	-1.48	1.84	0.845670640693877
T_cell_inflamed	Signature	Response	Log_regression	Jung	Lung	TPM	26	-3.4	1.49	-7.01	-0.97	0.0224711729408157
T_cell_inflamed	Signature	Response	Log_regression	Kim	Gastric	FPKM	31	-2.94	1.05	-5.35	-1.11	0.00519872057451224
T_cell_inflamed	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.62	0.4	-1.42	0.17	0.127026821306285
T_cell_inflamed	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.85	0.39	-1.62	-0.11	0.0279634302072611
T_cell_inflamed	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-0.27	0.77	-1.83	1.28	0.728416846102768
T_cell_inflamed	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	0.52	0.9	-1.19	2.43	0.560659143847529
T_cell_inflamed	Signature	Response	Log_regression	Puch	Melanoma	TPM	49	-2.14	0.83	-3.94	-0.61	0.0101588041388888
T_cell_inflamed	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.89	0.69	-2.35	0.41	0.19673666594872
T_cell_inflamed	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-0.34	1.05	-2.48	1.75	0.747564986186543
T_cell_inflamed	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.9	0.84	-2.62	0.74	0.280832026237717
T_cell_inflamed	Signature	Response	Log_regression	VanDenEnde	Esophageal	TPM	32	-0.72	0.8	-2.36	0.82	0.364387788507212
TIS	Signature	OS	COX	Braun	Kidney	TPM	178	0.25	0.22	-0.19	0.69	0.262657346044986
TIS	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.19	0.5	-1.17	0.8	0.710524342108562
TIS	Signature	OS	COX	Gide	Melanoma	TPM	55	-1.37	0.45	-2.24	-0.49	0.00224506505901521
TIS	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.32	0.65	-0.95	1.59	0.620676294445863
TIS	Signature	OS	COX	Hwang	Lung	TPM	21	-0.64	0.76	-2.14	0.86	0.403194461098906
TIS	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.46	0.27	-0.99	0.06	0.0819286486612218
TIS	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.41	0.17	-0.75	-0.07	0.0190737720948887
TIS	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.18	0.31	-0.79	0.43	0.556008733226609
TIS	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.73	0.48	-1.68	0.22	0.130250818711158
TIS	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.45	0.5	-0.52	1.43	0.3643127146008
TIS	Signature	OS	COX	Miao.1	Kidney	TPM	33	0.03	0.45	-0.85	0.91	0.948648442589436
TIS	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.41	0.33	-1.05	0.23	0.211460179332012
TIS	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.49	0.58	-1.63	0.65	0.400462585985692
TIS	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-1.58	0.54	-2.65	-0.52	0.00360982902050022
TIS	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.15	0.18	-0.5	0.19	0.377456822563895
TIS	Signature	PFS	COX	Fumet.1	Lung	TPM	44	-0.45	0.47	-1.36	0.46	0.333834915643549
TIS	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-0.93	0.45	-1.82	-0.04	0.0400214795192741
TIS	Signature	PFS	COX	Gide	Melanoma	TPM	55	-1.19	0.38	-1.93	-0.45	0.00166128481029451
TIS	Signature	PFS	COX	Hwang	Lung	TPM	21	-0.82	0.63	-2.05	0.42	0.194963796638381
TIS	Signature	PFS	COX	Jung	Lung	TPM	26	-1.1	0.46	-2	-0.2	0.0166275545445879
TIS	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.47	0.24	-0.93	0	0.0500322575244173
TIS	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.1	0.89	-1.84	1.63	0.907837238260253
TIS	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.37	0.53	-1.41	0.67	0.487743203617798
TIS	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.72	0.43	-1.57	0.13	0.0971049950341397
TIS	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.18	0.41	-0.99	0.62	0.655459553656951
TIS	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	-0.63	0.92	-2.52	1.16	0.494864613129753
TIS	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-2	0.98	-4.12	-0.2	0.0410793874077467
TIS	Signature	Response	Log_regression	Gide	Melanoma	TPM	52	-2.1	0.64	-3.45	-0.93	0.00100914228140464
TIS	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	0.06	0.81	-1.57	1.7	0.941817114037324
TIS	Signature	Response	Log_regression	Jung	Lung	TPM	26	-3.37	1.5	-7.03	-0.92	0.024983350543839
TIS	Signature	Response	Log_regression	Kim	Gastric	FPKM	31	-3.03	1.08	-5.5	-1.16	0.00491012138059917
TIS	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.58	0.41	-1.39	0.21	0.153873074792385
TIS	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.92	0.39	-1.71	-0.17	0.018490270943588
TIS	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-0.3	0.79	-1.89	1.28	0.70877880466426
TIS	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	0.56	0.9	-1.14	2.47	0.532526944830391
TIS	Signature	Response	Log_regression	Puch	Melanoma	TPM	49	-2.41	0.87	-4.3	-0.84	0.00535526812955845
TIS	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.78	0.69	-2.23	0.53	0.256388568582648
TIS	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-0.8	1.07	-3.02	1.29	0.45765343763393
TIS	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.89	0.81	-2.55	0.69	0.271602520500999
TIS	Signature	Response	Log_regression	VanDenEnde	Esophageal	TPM	32	-0.81	0.81	-2.48	0.76	0.318330414913482
TLS	Signature	OS	COX	Braun	Kidney	TPM	178	0.13	0.22	-0.3	0.56	0.550775782035898
TLS	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.61	0.52	-1.64	0.42	0.243328968716763
TLS	Signature	OS	COX	Gide	Melanoma	TPM	55	-0.84	0.46	-1.74	0.06	0.0670860726277134
TLS	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.31	0.73	-1.11	1.73	0.670910939775664
TLS	Signature	OS	COX	Hwang	Lung	TPM	21	-1.13	0.92	-2.92	0.67	0.219196429024167
TLS	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.63	0.29	-1.19	-0.06	0.0291977944239194
TLS	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.33	0.19	-0.7	0.04	0.0773346169136319
TLS	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.13	0.35	-0.82	0.55	0.704007931047444
TLS	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-1.46	0.61	-2.67	-0.26	0.0172805371231815
TLS	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	1.45	0.59	0.3	2.61	0.0138834342714021
TLS	Signature	OS	COX	Miao.1	Kidney	TPM	33	-0.25	0.52	-1.28	0.78	0.634173364908697
TLS	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.83	0.45	-1.71	0.05	0.0636332062232508
TLS	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.64	0.34	-1.31	0.04	0.0645331192666916
TLS	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.06	0.52	-1.07	0.95	0.906242752545064
TLS	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-1.1	0.49	-2.06	-0.14	0.0242853073306606
TLS	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.13	0.17	-0.47	0.21	0.442125934200985
TLS	Signature	PFS	COX	Fumet.1	Lung	TPM	44	0.14	0.48	-0.81	1.08	0.777698889376077
TLS	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-1.08	0.46	-1.98	-0.17	0.0201696139543685
TLS	Signature	PFS	COX	Gide	Melanoma	TPM	55	-0.74	0.39	-1.5	0.02	0.0574032037297954
TLS	Signature	PFS	COX	Hwang	Lung	TPM	21	-0.88	0.69	-2.24	0.47	0.2024838468989
TLS	Signature	PFS	COX	Jung	Lung	TPM	26	-0.67	0.46	-1.58	0.24	0.146870645828934
TLS	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.52	0.25	-1	-0.03	0.0383748618450805
TLS	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.29	0.99	-2.24	1.65	0.76796623932986
TLS	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.03	0.48	-0.98	0.92	0.94928931980891
TLS	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.73	0.43	-1.58	0.11	0.0899366794006481
TLS	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.4	0.43	-1.26	0.43	0.345695677571807
TLS	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	0.93	0.89	-0.76	2.78	0.292466564907384
TLS	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-1.78	0.95	-3.8	-0.01	0.0601851485631755
TLS	Signature	Response	Log_regression	Gide	Melanoma	TPM	52	-1.29	0.62	-2.59	-0.11	0.0380177793837838
TLS	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	0.28	0.91	-1.52	2.14	0.759123294843241
TLS	Signature	Response	Log_regression	Jung	Lung	TPM	26	-1.18	0.96	-3.25	0.61	0.216673472175781
TLS	Signature	Response	Log_regression	Kim	Gastric	FPKM	31	-2.09	0.95	-4.15	-0.35	0.0274745969129996
TLS	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.88	0.43	-1.75	-0.06	0.0392962113009966
TLS	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.57	0.41	-1.39	0.22	0.160218055400683
TLS	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-0.64	0.91	-2.53	1.12	0.481745288664412
TLS	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	-0.86	0.99	-2.92	1.08	0.385077693400657
TLS	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.54	0.75	-2.1	0.91	0.471861635137331
TLS	Signature	Response	Log_regression	Puch	Melanoma	TPM	49	-2.34	0.88	-4.27	-0.77	0.00755467764798774
TLS	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-1.17	0.72	-2.72	0.18	0.10606270259813
TLS	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	0.09	0.92	-1.72	1.96	0.918859851764706
TLS	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.75	0.91	-2.61	1.02	0.409322593996648
TLS	Signature	Response	Log_regression	VanDenEnde	Esophageal	TPM	32	-0.66	0.8	-2.33	0.89	0.413163921980492
IPS	Signature	OS	COX	Braun	Kidney	TPM	178	-0.02	0.1	-0.21	0.17	0.840489523682159
IPS	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.02	0.22	-0.46	0.41	0.917490530372483
IPS	Signature	OS	COX	Gide	Melanoma	TPM	55	-0.45	0.22	-0.89	-0.02	0.0406259126806534
IPS	Signature	OS	COX	Hugo	Melanoma	FPKM	27	-0.58	0.33	-1.23	0.06	0.0746663212439963
IPS	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.13	0.13	-0.38	0.11	0.289063511071716
IPS	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.15	0.09	-0.33	0.02	0.0880745419189737
IPS	Signature	OS	COX	Mariathasan	Kidney	TPM	67	0.03	0.15	-0.27	0.33	0.839963431215323
IPS	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.37	0.27	-0.91	0.16	0.172942455147115
IPS	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.11	0.23	-0.34	0.55	0.637262713895538
IPS	Signature	OS	COX	Miao.1	Kidney	TPM	33	0.23	0.22	-0.19	0.65	0.287385980227385
IPS	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.07	0.27	-0.59	0.46	0.806865981699796
IPS	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.42	0.2	-0.81	-0.03	0.0327002352105063
IPS	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.38	0.25	-0.88	0.12	0.138023686364814
IPS	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-0.61	0.25	-1.09	-0.12	0.0139549257726805
IPS	Signature	PFS	COX	Braun	Kidney	TPM	178	0.04	0.08	-0.12	0.2	0.606329391814228
IPS	Signature	PFS	COX	Fumet.1	Lung	TPM	44	0.25	0.2	-0.13	0.64	0.200845408669221
IPS	Signature	PFS	COX	Fumet.2	Lung	TPM	43	0.14	0.2	-0.25	0.53	0.485760115750038
IPS	Signature	PFS	COX	Gide	Melanoma	TPM	55	-0.31	0.21	-0.72	0.1	0.134303817766652
IPS	Signature	PFS	COX	Jung	Lung	TPM	26	-0.01	0.2	-0.4	0.39	0.967307906511135
IPS	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.13	0.11	-0.34	0.09	0.254824326569536
IPS	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.16	0.48	-1.09	0.78	0.744491169769834
IPS	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.41	0.25	-0.9	0.08	0.100422397013727
IPS	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.15	0.18	-0.51	0.21	0.413522671675983
IPS	Signature	Response	Log_regression	Braun	Kidney	TPM	139	0.14	0.19	-0.24	0.52	0.478560181116612
IPS	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	0.42	0.36	-0.26	1.18	0.241374180105349
IPS	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	0.3	0.36	-0.36	1.07	0.396139531668087
IPS	Signature	Response	Log_regression	Gide	Melanoma	TPM	52	-0.76	0.33	-1.48	-0.15	0.0215347259657326
IPS	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	-1.08	0.53	-2.32	-0.16	0.0426358393235692
IPS	Signature	Response	Log_regression	Jung	Lung	TPM	26	-0.61	0.45	-1.6	0.24	0.173934555430415
IPS	Signature	Response	Log_regression	Kim	Gastric	FPKM	31	0.01	0.38	-0.77	0.77	0.979866136526404
IPS	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.03	0.19	-0.41	0.34	0.859454822704668
IPS	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.4	0.19	-0.8	-0.03	0.0359410920742648
IPS	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-0.48	0.4	-1.35	0.25	0.227948180010462
IPS	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	0.2	0.44	-0.65	1.12	0.654811495386137
IPS	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	0.22	0.43	-0.62	1.12	0.602405331124695
IPS	Signature	Response	Log_regression	Puch	Melanoma	TPM	49	-0.07	0.35	-0.79	0.62	0.841731640204991
IPS	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.23	0.45	-1.16	0.66	0.612222254075951
IPS	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-0.83	0.5	-1.95	0.08	0.0963107053908851
IPS	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.44	0.36	-1.17	0.28	0.221246673717931
IPS	Signature	Response	Log_regression	VanDenEnde	Esophageal	TPM	32	-0.32	0.37	-1.1	0.4	0.388592342277801
TIDE	Signature	OS	COX	Braun	Kidney	TPM	178	-0.08	0.11	-0.29	0.13	0.462943687152788
TIDE	Signature	OS	COX	Fumet.2	Lung	TPM	43	0.39	0.23	-0.06	0.83	0.0887331360086894
TIDE	Signature	OS	COX	Gide	Melanoma	TPM	55	-0.22	0.24	-0.69	0.25	0.363889280170692
TIDE	Signature	OS	COX	Hugo	Melanoma	FPKM	27	-0.2	0.29	-0.77	0.37	0.49516055630034
TIDE	Signature	OS	COX	Hwang	Lung	TPM	21	-0.39	0.38	-1.14	0.37	0.314138714366183
TIDE	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.05	0.13	-0.3	0.2	0.700247827351893
TIDE	Signature	OS	COX	Mariathasan	Bladder	TPM	194	0.13	0.09	-0.06	0.31	0.175646963896146
TIDE	Signature	OS	COX	Mariathasan	Kidney	TPM	67	0.23	0.14	-0.05	0.51	0.110383002424292
TIDE	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.13	0.28	-0.67	0.41	0.633881675093508
TIDE	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.1	0.24	-0.38	0.57	0.689179933611625
TIDE	Signature	OS	COX	Miao.1	Kidney	TPM	33	0.19	0.23	-0.27	0.65	0.428114326722585
TIDE	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	0.3	0.26	-0.21	0.81	0.248698875084791
TIDE	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.18	0.17	-0.53	0.16	0.295732818044945
TIDE	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.4	0.25	-0.89	0.1	0.119167292338792
TIDE	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-0.04	0.19	-0.41	0.33	0.820452305407548
TIDE	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.15	0.09	-0.32	0.02	0.075973089099664
TIDE	Signature	PFS	COX	Fumet.1	Lung	TPM	44	-0.02	0.17	-0.36	0.32	0.913024513148981
TIDE	Signature	PFS	COX	Fumet.2	Lung	TPM	43	0.09	0.18	-0.26	0.44	0.618958850111642
TIDE	Signature	PFS	COX	Gide	Melanoma	TPM	55	-0.15	0.2	-0.55	0.25	0.460630777704633
TIDE	Signature	PFS	COX	Hwang	Lung	TPM	21	-0.31	0.35	-0.99	0.38	0.379803983012527
TIDE	Signature	PFS	COX	Jung	Lung	TPM	26	-0.34	0.24	-0.8	0.13	0.159368973878717
TIDE	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.17	0.11	-0.39	0.06	0.141613968117979
TIDE	Signature	PFS	COX	Miao.1	Kidney	TPM	33	0.41	0.48	-0.53	1.35	0.387541628476594
TIDE	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.34	0.23	-0.8	0.12	0.149638701347081
TIDE	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	0.08	0.14	-0.21	0.36	0.589333242273723
TIDE	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.39	0.2	-0.79	0	0.0524164708854681
TIDE	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	-0.32	0.36	-1.07	0.39	0.381940828393186
TIDE	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	0.13	0.33	-0.55	0.79	0.703320908775686
TIDE	Signature	Response	Log_regression	Gide	Melanoma	TPM	52	0.05	0.29	-0.53	0.64	0.863835036294107
TIDE	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	-0.03	0.39	-0.83	0.76	0.941964180172098
TIDE	Signature	Response	Log_regression	Jung	Lung	TPM	26	-0.77	0.51	-1.97	0.12	0.128628785950062
TIDE	Signature	Response	Log_regression	Kim	Gastric	FPKM	31	0.64	0.4	-0.09	1.5	0.107829855407023
TIDE	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.36	0.2	-0.76	0.02	0.0692050321538939
TIDE	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	0.2	0.2	-0.18	0.59	0.299654622287184
TIDE	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	0.01	0.36	-0.71	0.74	0.967291148049801
TIDE	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	-0.48	0.41	-1.36	0.28	0.233825932692752
TIDE	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	0.72	0.49	-0.17	1.83	0.145931242925397
TIDE	Signature	Response	Log_regression	Puch	Melanoma	TPM	49	-0.17	0.33	-0.83	0.48	0.612893158242708
TIDE	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.1	0.39	-0.94	0.63	0.791453569942466
TIDE	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-0.85	0.54	-2.08	0.12	0.119069167826416
TIDE	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	0.4	0.43	-0.41	1.34	0.357630204208505
TIDE	Signature	Response	Log_regression	VanDenEnde	Esophageal	TPM	32	-0.17	0.37	-0.92	0.56	0.649759552193337
IMPRES	Signature	OS	COX	Braun	Kidney	TPM	178	-0.42	0.57	-1.54	0.69	0.457944979134304
IMPRES	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.19	0.77	-1.7	1.32	0.807441104064803
IMPRES	Signature	OS	COX	Gide	Melanoma	TPM	55	1.13	0.88	-0.59	2.85	0.198644375165059
IMPRES	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.96	1.49	-1.97	3.89	0.520584834903165
IMPRES	Signature	OS	COX	Hwang	Lung	TPM	21	-0.66	1.25	-3.11	1.79	0.597608997774415
IMPRES	Signature	OS	COX	Liu	Melanoma	FPKM	121	0.31	0.51	-0.69	1.3	0.546823904493267
IMPRES	Signature	OS	COX	Mariathasan	Bladder	TPM	194	0.8	0.41	-0.01	1.62	0.0528797773991007
IMPRES	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.17	0.72	-1.58	1.24	0.816545320064129
IMPRES	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	1.62	1.27	-0.86	4.1	0.200811886834762
IMPRES	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	-0.88	1.13	-3.09	1.33	0.436231180539909
IMPRES	Signature	OS	COX	Miao.1	Kidney	TPM	33	3.35	1.74	-0.06	6.75	0.0539656034543232
IMPRES	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	4.2	1.46	1.33	7.06	0.00407977850625553
IMPRES	Signature	OS	COX	Riaz	Melanoma	TPM	51	0.39	0.83	-1.25	2.02	0.641481803650543
IMPRES	Signature	OS	COX	Snyder	Ureteral	TPM	25	0.69	1.22	-1.7	3.09	0.569904044876102
IMPRES	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	0.27	0.78	-1.26	1.8	0.727658666735907
IMPRES	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.27	0.46	-1.18	0.64	0.559713987106104
IMPRES	Signature	PFS	COX	Fumet.1	Lung	TPM	44	0.04	0.67	-1.27	1.35	0.953316841100899
IMPRES	Signature	PFS	COX	Fumet.2	Lung	TPM	43	0.28	0.64	-0.98	1.54	0.662717912918377
IMPRES	Signature	PFS	COX	Gide	Melanoma	TPM	55	1.46	0.74	0	2.92	0.0497151740729392
IMPRES	Signature	PFS	COX	Hwang	Lung	TPM	21	1.48	1.49	-1.45	4.41	0.321755516787762
IMPRES	Signature	PFS	COX	Jung	Lung	TPM	26	-0.64	1.19	-2.96	1.69	0.590617357547821
IMPRES	Signature	PFS	COX	Liu	Melanoma	FPKM	121	0.34	0.44	-0.53	1.2	0.443233459600019
IMPRES	Signature	PFS	COX	Snyder	Ureteral	TPM	25	0.89	1.25	-1.55	3.34	0.474456359345482
IMPRES	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.17	0.65	-1.46	1.11	0.790124359746417
IMPRES	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-1.01	1.1	-3.19	1.16	0.360036365717533
IMPRES	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	0.93	1.46	-1.89	3.97	0.523923723575245
IMPRES	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	0.24	1.36	-2.35	3.16	0.857468277611056
IMPRES	Signature	Response	Log_regression	Gide	Melanoma	TPM	52	1.48	1.19	-0.79	3.96	0.214208639709995
IMPRES	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	1.1	1.96	-2.73	5.23	0.576220844421827
IMPRES	Signature	Response	Log_regression	Kim	Gastric	FPKM	31	2.46	1.76	-0.72	6.39	0.161894904356227
IMPRES	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	0.31	0.76	-1.18	1.83	0.682950074075714
IMPRES	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	0.79	0.85	-0.89	2.48	0.354595589215316
IMPRES	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-0.72	1.72	-4.28	2.58	0.673302927858109
IMPRES	Signature	Response	Log_regression	Puch	Melanoma	TPM	49	1.82	1.44	-0.96	4.79	0.20431234652899
IMPRES	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	1.54	1.77	-1.83	5.29	0.384423385539959
IMPRES	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.43	1.63	-4.23	2.49	0.793590888747024
IRG_Yang	Signature	OS	COX	Braun	Kidney	TPM	178	0.4	0.27	-0.12	0.92	0.132730109273965
IRG_Yang	Signature	OS	COX	Fumet.2	Lung	TPM	43	0.06	0.48	-0.88	1.01	0.893246504655515
IRG_Yang	Signature	OS	COX	Gide	Melanoma	TPM	55	-0.92	0.63	-2.15	0.32	0.14504953107855
IRG_Yang	Signature	OS	COX	Hugo	Melanoma	FPKM	27	-0.76	0.92	-2.56	1.05	0.411035972939202
IRG_Yang	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.14	0.35	-0.82	0.55	0.689115916869552
IRG_Yang	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.1	0.21	-0.5	0.31	0.645700415068421
IRG_Yang	Signature	OS	COX	Mariathasan	Kidney	TPM	67	0.02	0.34	-0.64	0.67	0.960780262042001
IRG_Yang	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	0.02	0.55	-1.05	1.09	0.973692516540713
IRG_Yang	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.15	0.61	-1.04	1.34	0.807329214795693
IRG_Yang	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.65	0.58	-1.79	0.48	0.25997956364958
IRG_Yang	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.25	0.56	-1.34	0.84	0.648384961185164
IRG_Yang	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-0.32	0.51	-1.32	0.67	0.525155640623545
